,TRUE,,1,
15571,0.802972,,0.7825,
15572,0.794258,,0.81,
15573,0.787456,,0.8075,
15574,0.782593,,0.795,
15575,0.779687,,0.7775,
15576,0.77875,,0.7775,
15577,0.779787,,0.7775,
15578,0.782793,,0.795,
15579,0.787756,,0.8075,
15580,0.794658,,0.805,
15581,0.803472,,0.8275,
15582,0.814162,,0.83625,
15583,0.826686,,0.8525,
15584,0.840997,,0.8675,
15585,0.857036,,0.8825,
15586,0.874742,,0.905,
15587,0.894043,,0.9175,
15588,0.914866,,0.94,
15589,0.937126,,0.965,
15590,0.960738,,0.9825,
15591,0.985607,,1.005,
15592,1.01164,,1.0025,
15593,1.03872,,1.055,
15594,1.06676,,1.0975,
15595,1.09564,,1.125,
15596,1.12524,,1.155,
15597,1.15546,,1.1875,
15598,1.18616,,1.2175,
15599,1.21723,,1.2475,
15600,1.24855,,1.275,
15601,1.28,,1.3125,
15602,1.31145,,1.3475,
15603,1.34277,,1.37,
15604,1.37384,,1.39125,
15605,1.40454,,1.43,
15606,1.43476,,1.465,
15607,1.46436,,1.495,
15608,1.49324,,1.5225,
15609,1.52128,,1.5525,
15610,1.54836,,1.575,
15611,1.57439,,1.6,
15612,1.59926,,1.6225,
15613,1.62287,,1.64375,
15614,1.64513,,1.6625,
15615,1.66596,,1.6825,
15616,1.68526,,1.705,
15617,1.70296,,1.7175,
15618,1.719,,1.71125,
15619,1.73331,,1.735,
15620,1.74584,,1.755,
15621,1.75653,,0.7775,
15622,1.76534,,0.7775,
15623,1.77224,,0.78,
15624,1.77721,,1.7625,
15625,1.78021,,1.7675,
15626,1.78125,,1.7625,
15627,1.78031,,1.7625,
15628,1.77741,,1.7625,
15629,1.77254,,1.7625,
15630,1.76574,,1.7625,
15631,1.75703,,1.75,
15632,1.74644,,1.73,
15633,1.73401,,1.72,
15634,1.7198,,1.705,
15635,1.70386,,1.6725,
15636,1.68626,,1.65625,
15637,1.66706,,1.64375,
15638,1.64633,,1.63,
15639,1.62417,,1.605,
15640,1.60066,,1.58,
15641,1.57589,,1.5475,
15642,1.54996,,1.53,
15643,1.52298,,1.52125,
15644,1.49504,,1.47625,
15645,1.46626,,1.48125,
15646,1.43676,,1.4175,
15647,1.40664,,1.4,
15648,1.37604,,1.355,
15649,1.34507,,1.335,
15650,1.31385,,1.2875,
15651,1.2825,,1.2525,
15652,1.25115,,1.255,
15653,1.21993,,1.24,
15654,1.18896,,1.1775,
15655,1.15836,,1.16125,
15656,1.12824,,1.12,
15657,1.09874,,1.0725,
15658,1.06996,,1.0425,
15659,1.04202,,1.0175,
15660,1.01504,,0.99,
15661,0.989107,,0.9675,
15662,0.964338,,0.94,
15663,0.940826,,0.91625,
15664,0.918666,,0.935,
15665,0.897943,,0.8725,
15666,0.878742,,0.8525,
15667,0.861136,,0.835,
15668,0.845197,,0.87,
15669,0.830986,,0.81,
15670,0.818562,,0.8475,
15671,0.807972,,0.78,
15672,0.799258,,0.7875,
15673,0.792456,,0.7825,
15674,0.787593,,0.78,
15675,0.784687,,0.7975,
15676,0.78375,,0.7975,
15677,0.784787,,0.7975,
15678,0.787793,,0.8025,
15679,0.792756,,0.8075,
15680,0.799658,,0.7875,
15681,0.808472,,0.7825,
15682,0.819162,,0.85,
15683,0.831686,,0.865,
15684,0.845997,,0.87,
15685,0.862036,,0.89,
15686,0.879742,,0.9025,
15687,0.899043,,0.925,
15688,0.919866,,0.9425,
15689,0.942126,,0.97,
15690,0.965738,,0.99125,
15691,0.990607,,1.015,
15692,1.01664,,1.0475,
15693,1.04372,,1.0675,
15694,1.07176,,1.0975,
15695,1.10064,,1.125,
15696,1.13024,,1.155,
15697,1.16046,,1.1925,
15698,1.19116,,1.22,
15699,1.22223,,1.255,
15700,1.25355,,1.285,
15701,1.285,,1.315,
15702,1.31645,,1.3425,
15703,1.34777,,1.3725,
15704,1.37884,,1.4,
15705,1.40954,,1.44,
15706,1.43976,,1.47,
15707,1.46936,,1.5,
15708,1.49824,,1.525,
15709,1.52628,,1.555,
15710,1.55336,,1.585,
15711,1.57939,,1.605,
15712,1.60426,,1.6375,
15713,1.62787,,1.64,
15714,1.65013,,1.67,
15715,1.67096,,1.6875,
15716,1.69026,,1.7225,
15717,1.70796,,1.72,
15718,1.724,,1.735,
15719,1.73831,,1.73625,
15720,1.75084,,1.7675,
15721,1.76153,,0.7825,
15722,1.77034,,0.7825,
15723,1.77724,,1.765,
15724,1.78221,,1.7675,
15725,1.78521,,1.7675,
15726,1.78625,,0.7875,
15727,1.78531,,0.7875,
15728,1.78241,,0.7875,
15729,1.77754,,0.7875,
15730,1.77074,,1.765,
15731,1.76203,,1.75375,
15732,1.75144,,1.73625,
15733,1.73901,,1.7275,
15734,1.7248,,1.715,
15735,1.70886,,1.6975,
15736,1.69126,,1.7,
15737,1.67206,,1.66875,
15738,1.65133,,1.6575,
15739,1.62917,,1.615,
15740,1.60566,,1.585,
15741,1.58089,,1.555,
15742,1.55496,,1.53125,
15743,1.52798,,1.50375,
15744,1.50004,,1.48,
15745,1.47126,,1.45,
15746,1.44176,,1.4175,
15747,1.41164,,1.3875,
15748,1.38104,,1.4,
15749,1.35007,,1.3625,
15750,1.31885,,1.305,
15751,1.2875,,1.26,
15752,1.25615,,1.2275,
15753,1.22493,,1.195,
15754,1.19396,,1.1625,
15755,1.16336,,1.13,
15756,1.13324,,1.105,
15757,1.10374,,1.0725,
15758,1.07496,,1.045,
15759,1.04702,,1.0125,
15760,1.02004,,1.0175,
15761,0.994107,,0.97,
15762,0.969338,,0.9425,
15763,0.945826,,0.92,
15764,0.923666,,0.8925,
15765,0.902943,,0.885,
15766,0.883742,,0.8625,
15767,0.866136,,0.845,
15768,0.850197,,0.8225,
15769,0.835986,,0.8075,
15770,0.823562,,0.85,
15771,0.812972,,0.8375,
15772,0.804258,,0.7825,
15773,0.797456,,0.7975,
15774,0.792593,,0.7825,
15775,0.789687,,0.8075,
15776,0.78875,,0.8075,
15777,0.789787,,0.8075,
15778,0.792793,,0.805,
15779,0.797756,,0.79625,
15780,0.804658,,0.83,
15781,0.813472,,0.81875,
15782,0.824162,,0.845,
15783,0.836686,,0.865,
15784,0.850997,,0.84,
15785,0.867036,,0.89,
15786,0.884742,,0.9075,
15787,0.904043,,0.92875,
15788,0.924866,,0.95,
15789,0.947126,,0.97,
15790,0.970738,,0.9875,
15791,0.995607,,1.02,
15792,1.02164,,1.0475,
15793,1.04872,,1.07375,
15794,1.07676,,1.1075,
15795,1.10564,,1.1325,
15796,1.13524,,1.165,
15797,1.16546,,1.1925,
15798,1.19616,,1.23,
15799,1.22723,,1.2625,
15800,1.25855,,1.29,
15801,1.29,,1.32,
15802,1.32145,,1.3125,
15803,1.35277,,1.35875,
15804,1.38384,,1.4075,
15805,1.41454,,1.4425,
15806,1.44476,,1.47375,
15807,1.47436,,1.505,
15808,1.50324,,1.5325,
15809,1.53128,,1.565,
15810,1.55836,,1.58625,
15811,1.58439,,1.61375,
15812,1.60926,,1.6125,
15813,1.63287,,1.645,
15814,1.65513,,1.66125,
15815,1.67596,,1.695,
15816,1.69526,,1.7175,
15817,1.71296,,1.73,
15818,1.729,,1.745,
15819,1.74331,,1.7425,
15820,1.75584,,1.7675,
15821,1.76653,,0.7875,
15822,1.77534,,0.7875,
15823,1.78224,,0.7875,
15824,1.78721,,0.7875,
15825,1.79021,,0.79,
15826,1.79125,,0.7925,
15827,1.79031,,0.7925,
15828,1.78741,,0.7925,
15829,1.78254,,0.7925,
15830,1.77574,,1.7675,
15831,1.76703,,1.7625,
15832,1.75644,,1.75,
15833,1.74401,,1.735,
15834,1.7298,,1.72,
15835,1.71386,,1.705,
15836,1.69626,,1.68375,
15837,1.67706,,1.67375,
15838,1.65633,,1.64,
15839,1.63417,,1.6075,
15840,1.61066,,1.5925,
15841,1.58589,,1.56875,
15842,1.55996,,1.535,
15843,1.53298,,1.5075,
15844,1.50504,,1.48,
15845,1.47626,,1.4575,
15846,1.44676,,1.42125,
15847,1.41664,,1.395,
15848,1.38604,,1.36,
15849,1.35507,,1.325,
15850,1.32385,,1.3,
15851,1.2925,,1.315,
15852,1.26115,,1.2425,
15853,1.22993,,1.2075,
15854,1.19896,,1.1725,
15855,1.16836,,1.14,
15856,1.13824,,1.1075,
15857,1.10874,,1.0775,
15858,1.07996,,1.0475,
15859,1.05202,,1.05,
15860,1.02504,,1.0275,
15861,0.999107,,0.97375,
15862,0.974338,,0.9475,
15863,0.950826,,0.925,
15864,0.928666,,0.9,
15865,0.907943,,0.8825,
15866,0.888742,,0.8675,
15867,0.871136,,0.84875,
15868,0.855197,,0.835,
15869,0.840986,,0.8675,
15870,0.828562,,0.8525,
15871,0.817972,,0.8475,
15872,0.809258,,0.78,
15873,0.802456,,0.7875,
15874,0.797593,,0.7975,
15875,0.794687,,0.7825,
15876,0.79375,,0.8025,
15877,0.794787,,0.8025,
15878,0.797793,,0.7975,
15879,0.802756,,0.8275,
15880,0.809658,,0.83,
15881,0.818472,,0.8475,
15882,0.829162,,0.81125,
15883,0.841686,,0.865,
15884,0.855997,,0.8775,
15885,0.872036,,0.8575,
15886,0.889742,,0.9175,
15887,0.909043,,0.885,
15888,0.929866,,0.9225,
15889,0.952126,,0.9775,
15890,0.975738,,0.9975,
15891,1.00061,,1.0275,
15892,1.02664,,1.0325,
15893,1.05372,,1.08,
15894,1.08176,,1.115,
15895,1.11064,,1.145,
15896,1.14024,,1.175,
15897,1.17046,,1.2025,
15898,1.20116,,1.23,
15899,1.23223,,1.2275,
15900,1.26355,,1.2725,
15901,1.295,,1.31,
15902,1.32645,,1.33375,
15903,1.35777,,1.3575,
15904,1.38884,,1.415,
15905,1.41954,,1.445,
15906,1.44976,,1.47625,
15907,1.47936,,1.5075,
15908,1.50824,,1.5375,
15909,1.53628,,1.5675,
15910,1.56336,,1.59,
15911,1.58939,,1.615,
15912,1.61426,,1.6425,
15913,1.63787,,1.655,
15914,1.66013,,1.67,
15915,1.68096,,1.705,
15916,1.70026,,1.7175,
15917,1.71796,,1.745,
15918,1.734,,1.7375,
15919,1.74831,,1.7525,
15920,1.76084,,1.7725,
15921,1.77153,,0.7925,
15922,1.78034,,1.7775,
15923,1.78724,,0.7925,
15924,1.79221,,0.7925,
15925,1.79521,,0.795,
15926,1.79625,,1.79125,
15927,1.79531,,1.79125,
15928,1.79241,,1.79125,
15929,1.78754,,1.79,
15930,1.78074,,1.78625,
15931,1.77203,,1.765,
15932,1.76144,,1.755,
15933,1.74901,,1.7425,
15934,1.7348,,1.72,
15935,1.71886,,1.705,
15936,1.70126,,1.6725,
15937,1.68206,,1.6775,
15938,1.66133,,1.63875,
15939,1.63917,,1.6175,
15940,1.61566,,1.59,
15941,1.59089,,1.5675,
15942,1.56496,,1.5475,
15943,1.53798,,1.505,
15944,1.51004,,1.4875,
15945,1.48126,,1.4575,
15946,1.45176,,1.4275,
15947,1.42164,,1.395,
15948,1.39104,,1.365,
15949,1.36007,,1.3375,
15950,1.32885,,1.3075,
15951,1.2975,,1.27125,
15952,1.26615,,1.2375,
15953,1.23493,,1.205,
15954,1.20396,,1.18,
15955,1.17336,,1.1675,
15956,1.14324,,1.1575,
15957,1.11374,,1.115,
15958,1.08496,,1.0525,
15959,1.05702,,1.025,
15960,1.03004,,1,
15961,1.00411,,0.975,
15962,0.979338,,0.9525,
15963,0.955826,,0.925,
15964,0.933666,,0.9075,
15965,0.912943,,0.88375,
15966,0.893742,,0.8725,
15967,0.876136,,0.8575,
15968,0.860197,,0.8925,
15969,0.845986,,0.87,
15970,0.833562,,0.8625,
15971,0.822972,,0.85,
15972,0.814258,,0.8375,
15973,0.807456,,0.785,
15974,0.802593,,0.7925,
15975,0.799687,,0.7925,
15976,0.79875,,0.7925,
15977,0.799787,,0.7925,
15978,0.802793,,0.82375,
15979,0.807756,,0.83,
15980,0.814658,,0.8325,
15981,0.823472,,0.85,
15982,0.834162,,0.865,
15983,0.846686,,0.87,
15984,0.860997,,0.885,
15985,0.877036,,0.90125,
15986,0.894742,,0.91875,
15987,0.914043,,0.94,
15988,0.934866,,0.96125,
15989,0.957126,,0.9775,
15990,0.980738,,1.01,
15991,1.00561,,1.0325,
15992,1.03164,,1.06,
15993,1.05872,,1.085,
15994,1.08676,,1.1175,
15995,1.11564,,1.145,
15996,1.14524,,1.17625,
15997,1.17546,,1.21,
15998,1.20616,,1.2375,
15999,1.23723,,1.27,
16000,1.26855,,1.295,
16001,1.3,,1.3275,
16002,1.33145,,1.34,
16003,1.36277,,1.39,
16004,1.39384,,1.425,
16005,1.42454,,1.445,
16006,1.45476,,1.48,
16007,1.48436,,1.515,
16008,1.51324,,1.545,
16009,1.54128,,1.575,
16010,1.56836,,1.595,
16011,1.59439,,1.61875,
16012,1.61926,,1.645,
16013,1.64287,,1.67,
16014,1.66513,,1.68,
16015,1.68596,,1.7,
16016,1.70526,,1.7225,
16017,1.72296,,1.7375,
16018,1.739,,1.745,
16019,1.75331,,1.77,
16020,1.76584,,1.775,
16021,1.77653,,0.7975,
16022,1.78534,,1.78875,
16023,1.79224,,1.79,
16024,1.79721,,1.79,
16025,1.80021,,0.8,
16026,1.80125,,0.805,
16027,1.80031,,0.805,
16028,1.79741,,0.805,
16029,1.79254,,0.805,
16030,1.78574,,1.785,
16031,1.77703,,1.76875,
16032,1.76644,,1.76125,
16033,1.75401,,1.745,
16034,1.7398,,1.72625,
16035,1.72386,,1.7125,
16036,1.70626,,1.68625,
16037,1.68706,,1.6575,
16038,1.66633,,1.6425,
16039,1.64417,,1.625,
16040,1.62066,,1.5975,
16041,1.59589,,1.5725,
16042,1.56996,,1.5475,
16043,1.54298,,1.5175,
16044,1.51504,,1.4925,
16045,1.48626,,1.46125,
16046,1.45676,,1.43125,
16047,1.42664,,1.4,
16048,1.39604,,1.37,
16049,1.36507,,1.3375,
16050,1.33385,,1.31,
16051,1.3025,,1.2775,
16052,1.27115,,1.2675,
16053,1.23993,,1.2075,
16054,1.20896,,1.24,
16055,1.17836,,1.15,
16056,1.14824,,1.1675,
16057,1.11874,,1.0975,
16058,1.08996,,1.0625,
16059,1.06202,,1.03375,
16060,1.03504,,1.005,
16061,1.00911,,0.9825,
16062,0.984338,,0.955,
16063,0.960826,,0.9375,
16064,0.938666,,0.915,
16065,0.917943,,0.935,
16066,0.898742,,0.8725,
16067,0.881136,,0.8575,
16068,0.865197,,0.8475,
16069,0.850986,,0.835,
16070,0.838562,,0.865,
16071,0.827972,,0.8525,
16072,0.819258,,0.84875,
16073,0.812456,,0.805,
16074,0.807593,,0.8,
16075,0.804687,,0.8,
16076,0.80375,,0.8,
16077,0.804787,,0.8,
16078,0.807793,,0.8025,
16079,0.812756,,0.805,
16080,0.819658,,0.84875,
16081,0.828472,,0.8525,
16082,0.839162,,0.8675,
16083,0.851686,,0.83625,
16084,0.865997,,0.84375,
16085,0.882036,,0.9025,
16086,0.899742,,0.925,
16087,0.919043,,0.94375,
16088,0.939866,,0.965,
16089,0.962126,,0.9875,
16090,0.985738,,1,
16091,1.01061,,0.9925,
16092,1.03664,,1.055,
16093,1.06372,,1.09,
16094,1.09176,,1.1225,
16095,1.12064,,1.15,
16096,1.15024,,1.18,
16097,1.18046,,1.21,
16098,1.21116,,1.24,
16099,1.24223,,1.2725,
16100,1.27355,,1.3,
16101,1.305,,1.3325,
16102,1.33645,,1.3425,
16103,1.36777,,1.3925,
16104,1.39884,,1.4275,
16105,1.42954,,1.46,
16106,1.45976,,1.49,
16107,1.48936,,1.52,
16108,1.51824,,1.5475,
16109,1.54628,,1.575,
16110,1.57336,,1.6,
16111,1.59939,,1.6225,
16112,1.62426,,1.64,
16113,1.64787,,1.665,
16114,1.67013,,1.6875,
16115,1.69096,,1.7225,
16116,1.71026,,1.7225,
16117,1.72796,,1.74,
16118,1.744,,1.76,
16119,1.75831,,1.77,
16120,1.77084,,1.78,
16121,1.78153,,0.8025,
16122,1.79034,,1.79,
16123,1.79724,,0.805,
16124,1.80221,,0.805,
16125,1.80521,,0.8075,
16126,1.80625,,0.8075,
16127,1.80531,,1.785,
16128,1.80241,,1.785,
16129,1.79754,,1.785,
16130,1.79074,,1.785,
16131,1.78203,,1.7775,
16132,1.77144,,1.7575,
16133,1.75901,,1.7525,
16134,1.7448,,1.72,
16135,1.72886,,1.715,
16136,1.71126,,1.7,
16137,1.69206,,1.69875,
16138,1.67133,,1.6675,
16139,1.64917,,1.655,
16140,1.62566,,1.61,
16141,1.60089,,1.58,
16142,1.57496,,1.5575,
16143,1.54798,,1.525,
16144,1.52004,,1.5,
16145,1.49126,,1.475,
16146,1.46176,,1.4375,
16147,1.43164,,1.41,
16148,1.40104,,1.3925,
16149,1.37007,,1.355,
16150,1.33885,,1.3425,
16151,1.3075,,1.2825,
16152,1.27615,,1.2725,
16153,1.24493,,1.22375,
16154,1.21396,,1.19,
16155,1.18336,,1.155,
16156,1.15324,,1.12,
16157,1.12374,,1.0925,
16158,1.09496,,1.065,
16159,1.06702,,1.04,
16160,1.04004,,1.015,
16161,1.01411,,0.99,
16162,0.989338,,0.965,
16163,0.965826,,0.9425,
16164,0.943666,,0.9225,
16165,0.922943,,0.8925,
16166,0.903742,,0.8775,
16167,0.886136,,0.865,
16168,0.870197,,0.85,
16169,0.855986,,0.8375,
16170,0.843562,,0.8225,
16171,0.832972,,0.8625,
16172,0.824258,,0.85,
16173,0.817456,,0.8475,
16174,0.812593,,0.805,
16175,0.809687,,0.7975,
16176,0.80875,,0.7975,
16177,0.809787,,0.7975,
16178,0.812793,,0.7925,
16179,0.817756,,0.8425,
16180,0.824658,,0.85,
16181,0.833472,,0.8625,
16182,0.844162,,0.87,
16183,0.856686,,0.88,
16184,0.870997,,0.8925,
16185,0.887036,,0.9175,
16186,0.904742,,0.925,
16187,0.924043,,0.9425,
16188,0.944866,,0.9725,
16189,0.967126,,0.985,
16190,0.990738,,1.0075,
16191,1.01561,,1.045,
16192,1.04164,,1.0675,
16193,1.06872,,1.0875,
16194,1.09676,,1.12,
16195,1.12564,,1.15,
16196,1.15524,,1.18,
16197,1.18546,,1.2125,
16198,1.21616,,1.245,
16199,1.24723,,1.2775,
16200,1.27855,,1.3125,
16201,1.31,,1.34,
16202,1.34145,,1.37,
16203,1.37277,,1.3975,
16204,1.40384,,1.43,
16205,1.43454,,1.4625,
16206,1.46476,,1.495,
16207,1.49436,,1.5225,
16208,1.52324,,1.5525,
16209,1.55128,,1.585,
16210,1.57836,,1.6025,
16211,1.60439,,1.6125,
16212,1.62926,,1.6625,
16213,1.65287,,1.6725,
16214,1.67513,,1.695,
16215,1.69596,,1.7175,
16216,1.71526,,1.735,
16217,1.73296,,1.7325,
16218,1.749,,1.76375,
16219,1.76331,,1.7725,
16220,1.77584,,1.785,
16221,1.78653,,0.81,
16222,1.79534,,0.8075,
16223,1.80224,,0.8075,
16224,1.80721,,1.7875,
16225,1.81021,,0.81,
16226,1.81125,,1.795,
16227,1.81031,,1.795,
16228,1.80741,,1.795,
16229,1.80254,,1.795,
16230,1.79574,,1.785,
16231,1.78703,,1.7825,
16232,1.77644,,1.7675,
16233,1.76401,,1.7575,
16234,1.7498,,1.74,
16235,1.73386,,1.72,
16236,1.71626,,1.7025,
16237,1.69706,,1.685,
16238,1.67633,,1.6725,
16239,1.65417,,1.66125,
16240,1.63066,,1.615,
16241,1.60589,,1.5825,
16242,1.57996,,1.5625,
16243,1.55298,,1.5275,
16244,1.52504,,1.505,
16245,1.49626,,1.4925,
16246,1.46676,,1.45,
16247,1.43664,,1.415,
16248,1.40604,,1.39625,
16249,1.37507,,1.355,
16250,1.34385,,1.3225,
16251,1.3125,,1.28625,
16252,1.28115,,1.2525,
16253,1.24993,,1.22,
16254,1.21896,,1.19,
16255,1.18836,,1.15625,
16256,1.15824,,1.125,
16257,1.12874,,1.0975,
16258,1.09996,,1.0775,
16259,1.07202,,1.045,
16260,1.04504,,1.02,
16261,1.01911,,0.9975,
16262,0.994338,,0.97,
16263,0.970826,,0.9425,
16264,0.948666,,0.9225,
16265,0.927943,,0.91875,
16266,0.908742,,0.885,
16267,0.891136,,0.87,
16268,0.875197,,0.8575,
16269,0.860986,,0.8925,
16270,0.848562,,0.87,
16271,0.837972,,0.865,
16272,0.829258,,0.8425,
16273,0.822456,,0.8475,
16274,0.817593,,0.8425,
16275,0.814687,,0.815,
16276,0.81375,,0.815,
16277,0.814787,,0.815,
16278,0.817793,,0.8425,
16279,0.822756,,0.8475,
16280,0.829658,,0.8475,
16281,0.838472,,0.865,
16282,0.849162,,0.86,
16283,0.861686,,0.885,
16284,0.875997,,0.8975,
16285,0.892036,,0.91625,
16286,0.909742,,0.935,
16287,0.929043,,0.93125,
16288,0.949866,,0.975,
16289,0.972126,,0.9925,
16290,0.995738,,1.015,
16291,1.02061,,1.0475,
16292,1.04664,,1.075,
16293,1.07372,,1.0975,
16294,1.10176,,1.1275,
16295,1.13064,,1.155,
16296,1.16024,,1.185,
16297,1.19046,,1.21,
16298,1.22116,,1.25,
16299,1.25223,,1.27875,
16300,1.28355,,1.31,
16301,1.315,,1.3425,
16302,1.34645,,1.3725,
16303,1.37777,,1.395,
16304,1.40884,,1.44,
16305,1.43954,,1.47,
16306,1.46976,,1.5025,
16307,1.49936,,1.53,
16308,1.52824,,1.555,
16309,1.55628,,1.59,
16310,1.58336,,1.6175,
16311,1.60939,,1.615,
16312,1.63426,,1.6175,
16313,1.65787,,1.665,
16314,1.68013,,1.7025,
16315,1.70096,,1.7175,
16316,1.72026,,1.73625,
16317,1.73796,,1.74,
16318,1.754,,1.7675,
16319,1.76831,,1.7775,
16320,1.78084,,1.79,
16321,1.79153,,0.82,
16322,1.80034,,0.8125,
16323,1.80724,,1.795,
16324,1.81221,,1.795,
16325,1.81521,,1.7925,
16326,1.81625,,0.825,
16327,1.81531,,1.8025,
16328,1.81241,,0.8175,
16329,1.80754,,0.8175,
16330,1.80074,,1.8,
16331,1.79203,,1.785,
16332,1.78144,,1.7775,
16333,1.76901,,1.75875,
16334,1.7548,,1.74,
16335,1.73886,,1.7275,
16336,1.72126,,1.7075,
16337,1.70206,,1.685,
16338,1.68133,,1.675,
16339,1.65917,,1.6375,
16340,1.63566,,1.60625,
16341,1.61089,,1.585,
16342,1.58496,,1.565,
16343,1.55798,,1.53125,
16344,1.53004,,1.5075,
16345,1.50126,,1.48,
16346,1.47176,,1.44125,
16347,1.44164,,1.4125,
16348,1.41104,,1.405,
16349,1.38007,,1.3625,
16350,1.34885,,1.3275,
16351,1.3175,,1.305,
16352,1.28615,,1.26,
16353,1.25493,,1.2275,
16354,1.22396,,1.195,
16355,1.19336,,1.1625,
16356,1.16324,,1.13,
16357,1.13374,,1.105,
16358,1.10496,,1.075,
16359,1.07702,,1.04875,
16360,1.05004,,1.015,
16361,1.02411,,1.0275,
16362,0.999338,,0.975,
16363,0.975826,,0.9475,
16364,0.953666,,0.925,
16365,0.932943,,0.9075,
16366,0.913742,,0.88375,
16367,0.896136,,0.8725,
16368,0.880197,,0.85,
16369,0.865986,,0.8425,
16370,0.853562,,0.8275,
16371,0.842972,,0.8675,
16372,0.834258,,0.8625,
16373,0.827456,,0.85,
16374,0.822593,,0.845,
16375,0.819687,,0.8425,
16376,0.81875,,0.8425,
16377,0.819787,,0.8425,
16378,0.822793,,0.845,
16379,0.827756,,0.85,
16380,0.834658,,0.8625,
16381,0.843472,,0.8675,
16382,0.854162,,0.8775,
16383,0.866686,,0.89,
16384,0.880997,,0.85,
16385,0.897036,,0.9175,
16386,0.914742,,0.94,
16387,0.934043,,0.96125,
16388,0.954866,,0.9775,
16389,0.977126,,1.005,
16390,1.00074,,1.02875,
16391,1.02561,,1.0275,
16392,1.05164,,1.08125,
16393,1.07872,,1.1075,
16394,1.10676,,1.14,
16395,1.13564,,1.16625,
16396,1.16524,,1.1925,
16397,1.19546,,1.23,
16398,1.22616,,1.26,
16399,1.25723,,1.29,
16400,1.28855,,1.32,
16401,1.32,,1.35,
16402,1.35145,,1.36,
16403,1.38277,,1.40625,
16404,1.41384,,1.445,
16405,1.44454,,1.47375,
16406,1.47476,,1.505,
16407,1.50436,,1.535,
16408,1.53324,,1.565,
16409,1.56128,,1.59,
16410,1.58836,,1.615,
16411,1.61439,,1.6425,
16412,1.63926,,1.6675,
16413,1.66287,,1.6825,
16414,1.68513,,1.7075,
16415,1.70596,,1.73,
16416,1.72526,,1.7275,
16417,1.74296,,1.7525,
16418,1.759,,1.77,
16419,1.77331,,1.785,
16420,1.78584,,1.8075,
16421,1.79653,,1.78125,
16422,1.80534,,0.8225,
16423,1.81224,,0.8225,
16424,1.81721,,1.8025,
16425,1.82021,,0.82,
16426,1.82125,,1.805,
16427,1.82031,,1.805,
16428,1.81741,,1.805,
16429,1.81254,,1.805,
16430,1.80574,,1.8025,
16431,1.79703,,1.785,
16432,1.78644,,1.78,
16433,1.77401,,1.7675,
16434,1.7598,,1.7525,
16435,1.74386,,1.735,
16436,1.72626,,1.7125,
16437,1.70706,,1.6875,
16438,1.68633,,1.6575,
16439,1.66417,,1.64,
16440,1.64066,,1.6175,
16441,1.61589,,1.59,
16442,1.58996,,1.57,
16443,1.56298,,1.535,
16444,1.53504,,1.5125,
16445,1.50626,,1.4825,
16446,1.47676,,1.4575,
16447,1.44664,,1.42,
16448,1.41604,,1.385,
16449,1.38507,,1.3525,
16450,1.35385,,1.325,
16451,1.3225,,1.3,
16452,1.29115,,1.26,
16453,1.25993,,1.2325,
16454,1.22896,,1.2075,
16455,1.19836,,1.17,
16456,1.16824,,1.14,
16457,1.13874,,1.1075,
16458,1.10996,,1.0775,
16459,1.08202,,1.05,
16460,1.05504,,1.025,
16461,1.02911,,1,
16462,1.00434,,0.9775,
16463,0.980826,,0.955,
16464,0.958666,,0.9325,
16465,0.937943,,0.915,
16466,0.918742,,0.935,
16467,0.901136,,0.875,
16468,0.885197,,0.865,
16469,0.870986,,0.85125,
16470,0.858562,,0.84,
16471,0.847972,,0.87,
16472,0.839258,,0.865,
16473,0.832456,,0.86,
16474,0.827593,,0.85,
16475,0.824687,,0.84875,
16476,0.82375,,0.8475,
16477,0.824787,,0.8475,
16478,0.827793,,0.8475,
16479,0.832756,,0.855,
16480,0.839658,,0.865,
16481,0.848472,,0.87,
16482,0.859162,,0.8825,
16483,0.871686,,0.86,
16484,0.885997,,0.915,
16485,0.902036,,0.9225,
16486,0.919742,,0.9425,
16487,0.939043,,0.9675,
16488,0.959866,,0.9825,
16489,0.982126,,1.0025,
16490,1.00574,,0.9925,
16491,1.03061,,1.0325,
16492,1.05664,,1.0875,
16493,1.08372,,1.1125,
16494,1.11176,,1.145,
16495,1.14064,,1.175,
16496,1.17024,,1.2025,
16497,1.20046,,1.23375,
16498,1.23116,,1.2625,
16499,1.26223,,1.29,
16500,1.29355,,1.3225,
16501,1.325,,1.325,
16502,1.35645,,1.3575,
16503,1.38777,,1.4125,
16504,1.41884,,1.45,
16505,1.44954,,1.47625,
16506,1.47976,,1.5075,
16507,1.50936,,1.54,
16508,1.53824,,1.5675,
16509,1.56628,,1.5925,
16510,1.59336,,1.62,
16511,1.61939,,1.6425,
16512,1.64426,,1.67,
16513,1.66787,,1.6925,
16514,1.69013,,1.7225,
16515,1.71096,,1.7225,
16516,1.73026,,1.745,
16517,1.74796,,1.7575,
16518,1.764,,1.775,
16519,1.77831,,1.7875,
16520,1.79084,,1.8025,
16521,1.80153,,1.7975,
16522,1.81034,,0.8275,
16523,1.81724,,1.81,
16524,1.82221,,1.81,
16525,1.82521,,1.815,
16526,1.82625,,1.8125,
16527,1.82531,,1.8125,
16528,1.82241,,1.8125,
16529,1.81754,,1.8125,
16530,1.81074,,1.8125,
16531,1.80203,,1.8025,
16532,1.79144,,1.785,
16533,1.77901,,1.775,
